"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/01/2025","AQS","060250005","1","30.9","ppb","28","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/02/2025","AQS","060250005","1","34.3","ppb","32","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/03/2025","AQS","060250005","1","37.4","ppb","35","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/04/2025","AQS","060250005","1","31.4","ppb","29","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/05/2025","AQS","060250005","1","33.1","ppb","31","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/06/2025","AQS","060250005","1","40.2","ppb","38","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/07/2025","AQS","060250005","1","23.4","ppb","22","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/08/2025","AQS","060250005","1","9.7","ppb","8","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/09/2025","AQS","060250005","1","14.5","ppb","13","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/10/2025","AQS","060250005","1","39.7","ppb","37","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/11/2025","AQS","060250005","1","44.1","ppb","42","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/12/2025","AQS","060250005","1","11.3","ppb","10","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/13/2025","AQS","060250005","1","29.8","ppb","27","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/14/2025","AQS","060250005","1","32.4","ppb","30","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/15/2025","AQS","060250005","1","23.9","ppb","22","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/16/2025","AQS","060250005","1","29.3","ppb","27","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/17/2025","AQS","060250005","1","34.3","ppb","32","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/18/2025","AQS","060250005","1","36.9","ppb","34","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/19/2025","AQS","060250005","1","28.1","ppb","26","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/20/2025","AQS","060250005","1","26.4","ppb","25","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/21/2025","AQS","060250005","1","36.2","ppb","34","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/22/2025","AQS","060250005","1","34.4","ppb","32","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/23/2025","AQS","060250005","1","38.8","ppb","36","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/24/2025","AQS","060250005","1","47.9","ppb","44","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/25/2025","AQS","060250005","1","43.4","ppb","41","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/26/2025","AQS","060250005","1","33.3","ppb","31","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/27/2025","AQS","060250005","1","19.4","ppb","18","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/28/2025","AQS","060250005","1","23.3","ppb","22","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/29/2025","AQS","060250005","1","42","ppb","40","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/30/2025","AQS","060250005","1","41.8","ppb","39","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"01/31/2025","AQS","060250005","1","33.5","ppb","31","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/01/2025","AQS","060250005","1","39.9","ppb","37","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/02/2025","AQS","060250005","1","35.8","ppb","33","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/03/2025","AQS","060250005","1","36.8","ppb","34","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/04/2025","AQS","060250005","1","27.4","ppb","25","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/05/2025","AQS","060250005","1","45.1","ppb","42","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/06/2025","AQS","060250005","1","18","ppb","17","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/07/2025","AQS","060250005","1","30.3","ppb","28","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/08/2025","AQS","060250005","1","33","ppb","31","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/09/2025","AQS","060250005","1","40.9","ppb","38","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/10/2025","AQS","060250005","1","30","ppb","28","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/11/2025","AQS","060250005","1","4.6","ppb","4","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/12/2025","AQS","060250005","1","15.2","ppb","14","Calexico-Ethel Street","20","83.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/13/2025","AQS","060250005","1","22.5","ppb","21","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/14/2025","AQS","060250005","1","12.5","ppb","11","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/15/2025","AQS","060250005","1","16.2","ppb","15","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/16/2025","AQS","060250005","1","34.7","ppb","32","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/17/2025","AQS","060250005","1","54.1","ppb","51","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/18/2025","AQS","060250005","1","31","ppb","29","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/19/2025","AQS","060250005","1","43.6","ppb","41","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/20/2025","AQS","060250005","1","41","ppb","39","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/21/2025","AQS","060250005","1","32","ppb","30","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/22/2025","AQS","060250005","1","31.8","ppb","29","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/23/2025","AQS","060250005","1","39.6","ppb","37","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/24/2025","AQS","060250005","1","41.2","ppb","39","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/25/2025","AQS","060250005","1","56.5","ppb","53","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/26/2025","AQS","060250005","1","24.9","ppb","23","Calexico-Ethel Street","24","100.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/27/2025","AQS","060250005","1","20.2","ppb","19","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"02/28/2025","AQS","060250005","1","44.9","ppb","42","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/01/2025","AQS","060250005","1","22.3","ppb","21","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/02/2025","AQS","060250005","1","31.6","ppb","29","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/03/2025","AQS","060250005","1","5.8","ppb","5","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/04/2025","AQS","060250005","1","40.4","ppb","38","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/05/2025","AQS","060250005","1","31.5","ppb","29","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/06/2025","AQS","060250005","1","3.6","ppb","3","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/07/2025","AQS","060250005","1","7.3","ppb","7","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/08/2025","AQS","060250005","1","44.7","ppb","42","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/09/2025","AQS","060250005","1","22.7","ppb","21","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/10/2025","AQS","060250005","1","25.4","ppb","24","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/11/2025","AQS","060250005","1","37.8","ppb","35","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/12/2025","AQS","060250005","1","40.4","ppb","38","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/13/2025","AQS","060250005","1","20.9","ppb","19","Calexico-Ethel Street","18","75.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/14/2025","AQS","060250005","1","6.4","ppb","6","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/15/2025","AQS","060250005","1","38.5","ppb","36","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/16/2025","AQS","060250005","1","33.7","ppb","31","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/17/2025","AQS","060250005","1","32.6","ppb","30","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/18/2025","AQS","060250005","1","41.7","ppb","39","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/19/2025","AQS","060250005","1","28.7","ppb","26","Calexico-Ethel Street","18","75.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/20/2025","AQS","060250005","1","30.7","ppb","28","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/21/2025","AQS","060250005","1","49.1","ppb","46","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/22/2025","AQS","060250005","1","33.5","ppb","31","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/23/2025","AQS","060250005","1","28.6","ppb","26","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/24/2025","AQS","060250005","1","33.6","ppb","31","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/25/2025","AQS","060250005","1","23.8","ppb","22","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/26/2025","AQS","060250005","1","33.5","ppb","31","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/27/2025","AQS","060250005","1","27.4","ppb","25","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/28/2025","AQS","060250005","1","4.9","ppb","4","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/29/2025","AQS","060250005","1","4.3","ppb","4","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/30/2025","AQS","060250005","1","17.1","ppb","16","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"03/31/2025","AQS","060250005","1","5.6","ppb","5","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/01/2025","AQS","060250005","1","3.2","ppb","3","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/02/2025","AQS","060250005","1","2.5","ppb","2","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/03/2025","AQS","060250005","1","9.6","ppb","8","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/04/2025","AQS","060250005","1","11.1","ppb","10","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/05/2025","AQS","060250005","1","9.2","ppb","8","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/06/2025","AQS","060250005","1","38.5","ppb","36","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/07/2025","AQS","060250005","1","42.4","ppb","40","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/08/2025","AQS","060250005","1","48.1","ppb","45","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/09/2025","AQS","060250005","1","46.3","ppb","43","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/10/2025","AQS","060250005","1","45.3","ppb","42","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/11/2025","AQS","060250005","1","29.9","ppb","27","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/12/2025","AQS","060250005","1","34.3","ppb","32","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/13/2025","AQS","060250005","1","22.9","ppb","21","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/14/2025","AQS","060250005","1","38.2","ppb","36","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/15/2025","AQS","060250005","1","30.3","ppb","28","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/16/2025","AQS","060250005","1","7.7","ppb","7","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/17/2025","AQS","060250005","1","4.8","ppb","4","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/18/2025","AQS","060250005","1","3.9","ppb","3","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/19/2025","AQS","060250005","1","32.8","ppb","30","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/20/2025","AQS","060250005","1","44.9","ppb","42","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/21/2025","AQS","060250005","1","33.1","ppb","31","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/22/2025","AQS","060250005","1","33","ppb","31","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/23/2025","AQS","060250005","1","30.4","ppb","28","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/24/2025","AQS","060250005","1","22.7","ppb","21","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/25/2025","AQS","060250005","1","7.5","ppb","7","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/26/2025","AQS","060250005","1","2.7","ppb","2","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/27/2025","AQS","060250005","1","2.2","ppb","2","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/28/2025","AQS","060250005","1","23.7","ppb","22","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/29/2025","AQS","060250005","1","20.8","ppb","19","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"04/30/2025","AQS","060250005","1","34.9","ppb","32","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"05/01/2025","AQS","060250005","1","14.4","ppb","13","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"05/02/2025","AQS","060250005","1","28.9","ppb","26","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"05/03/2025","AQS","060250005","1","18.1","ppb","17","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"05/04/2025","AQS","060250005","1","1.5","ppb","1","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"05/05/2025","AQS","060250005","1","25","ppb","24","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"05/06/2025","AQS","060250005","1","10.7","ppb","9","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"05/07/2025","AQS","060250005","1","20.1","ppb","19","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"05/08/2025","AQS","060250005","1","43.4","ppb","41","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"05/09/2025","AQS","060250005","1","53.6","ppb","50","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"05/10/2025","AQS","060250005","1","45.9","ppb","42","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"05/11/2025","AQS","060250005","1","41.8","ppb","39","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"05/12/2025","AQS","060250005","1","42.1","ppb","40","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"05/13/2025","AQS","060250005","1","9.4","ppb","8","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"05/14/2025","AQS","060250005","1","8","ppb","8","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"05/15/2025","AQS","060250005","1","15.3","ppb","14","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
"05/16/2025","AQS","060250005","1","28.5","ppb","26","Calexico-Ethel Street","23","96.0000","42602","Nitrogen dioxide (NO2)","074","20940","El Centro, CA","06","California","025","Imperial","32.67618","-115.48307"
